gene	sperm_syn	sperm_mis	sperm_stopgain	is_cRDHGs	is_DD	is_ASD	is_OG	non_nsite	mis_nsite	ssite
LGI3	0	1	0	False	False	False	True	8.921839000000003e-07	1.9847410600000016e-05	9.032874500000003e-06
TDP2	1	0	0	False	False	False	True	8.651763999999998e-07	8.895674499999995e-06	3.2420454999999987e-06
UAP1L1	2	0	0	False	False	False	True	5.318773999999999e-07	1.6480325499999995e-05	7.750167299999994e-06
LRRC55	0	1	0	False	False	False	True	5.580641e-07	1.0679197700000033e-05	4.6420375000000015e-06
KNG1	0	1	0	False	False	False	True	1.0934212000000013e-06	1.747627369999997e-05	7.4353088999999935e-06
ZFP2	2	1	0	False	False	False	True	1.3208678000000002e-06	1.35171318e-05	4.601317199999998e-06
PCDH18	2	3	0	False	False	False	True	1.4549611000000006e-06	3.20361929e-05	1.3017123899999968e-05
CLK2	1	4	0	False	False	False	True			
FPR2	1	1	0	False	False	False	True	3.7202360000000005e-07	1.0981365400000014e-05	4.073256699999998e-06
UBALD1	0	0	0	False	False	False	True	2.1341579999999995e-07	6.472440499999998e-06	3.443523600000001e-06
RCN2	0	0	0	False	False	False	True	3.918699e-07	7.671779499999999e-06	3.250047399999997e-06
OSCAR	1	2	0	False	False	False	True			
TNFSF12	0	0	0	False	False	False	True	4.426143e-07	8.935005999999993e-06	3.7520806000000017e-06
COL1A1	3	2	0	False	False	False	True	1.9284474999999995e-06	5.244196290000002e-05	2.170020150000004e-05
ADAMTS12	2	10	1	False	False	False	True	2.167815499999998e-06	4.455452420000001e-05	1.812056189999996e-05
OR2A12	0	0	0	False	False	False	True	2.3999129999999997e-07	8.109750099999998e-06	3.689873600000002e-06
NHLH2	0	0	0	False	False	False	True	1.244024e-07	4.140763499999999e-06	1.8711986999999993e-06
CDC34	1	1	0	False	False	False	True	3.0240449999999997e-07	9.007968199999996e-06	5.226568300000001e-06
ZNF565	0	0	0	False	False	False	True	1.0940593000000004e-06	1.5365325699999962e-05	5.976012700000004e-06
SLF2	0	1	0	False	False	False	True	1.5353215000000036e-06	2.869263800000008e-05	9.973325699999984e-06
KRTAP10-10	0	0	0	False	False	False	True	2.5894900000000005e-07	6.619680800000002e-06	3.4734202000000013e-06
DBNDD1	0	0	0	False	False	False	True	2.1004030000000002e-07	6.2314396e-06	3.834016899999999e-06
ZFAND5	0	1	1	False	False	False	True	2.8719850000000015e-07	4.850465900000001e-06	1.7451256000000016e-06
MPRIP	2	2	0	False	False	False	True	3.6733447999999944e-06	8.702530540000046e-05	3.7661771900000065e-05
SPSB1	1	1	0	False	False	False	True	4.539298000000001e-07	1.109146639999999e-05	5.448743199999996e-06
RASGEF1A	0	3	0	False	False	False	True	6.425931999999999e-07	1.5460393999999955e-05	7.008626600000006e-06
THBS3	2	5	1	False	False	False	True	1.972435399999999e-06	2.9986146599999972e-05	1.2419544099999962e-05
GPR137B	0	0	0	False	False	False	True	7.511266000000006e-07	1.09520934e-05	4.9550643999999964e-06
KIF17	2	2	1	False	False	False	True	1.0761363e-06	3.791124749999988e-05	1.8338230599999985e-05
ENSG00000285629	0	0	0	False	False	False	True	2.86099e-08	1.472495200000001e-06	7.692159999999998e-07
ENSG00000289715	0	0	0	False	False	False	True	8.773e-09	1.3450144000000006e-06	6.706083e-07
TRIM17	0	2	0	False	False	False	True	7.078540000000001e-07	1.58829528e-05	7.309577399999995e-06
SLC8A1	4	1	0	False	False	False	True	1.2443334000000001e-06	2.7726735799999917e-05	1.1171125799999976e-05
CRACDL	2	2	0	False	False	False	True	7.741698999999999e-07	3.180314629999996e-05	1.5095734199999984e-05
JARID2	2	3	0	False	False	False	True	1.7070198000000004e-06	4.146867050000012e-05	1.8946829700000024e-05
POM121	0	0	0	False	False	False	True	8.087532000000003e-07	2.1292956900000066e-05	1.014726760000001e-05
TCTE1	2	2	0	False	False	False	True	7.887040000000001e-07	1.756655779999998e-05	7.5181793e-06
RNASE6	0	0	0	False	False	False	True	1.7420690000000003e-07	4.299491100000002e-06	1.3505193e-06
VSTM2B	0	0	0	False	False	False	True	2.664073999999999e-07	8.285202600000007e-06	3.9991877e-06
NSD3	0	5	0	False	False	False	True	2.675612200000001e-06	3.8859551600000134e-05	1.4566929699999997e-05
COL2A1	0	3	0	False	True	False	False	2.010236200000001e-06	5.019810569999968e-05	2.1406720599999967e-05
CCNB1IP1	0	1	0	False	False	False	True	8.027678999999997e-07	8.25387919999999e-06	2.4744899000000042e-06
OR4D9	1	1	0	False	False	False	True	4.351521999999999e-07	9.299007099999994e-06	3.913511900000003e-06
POU3F1	0	0	0	False	False	False	True	5.331913999999998e-07	1.4404669600000003e-05	7.636899899999993e-06
FAR1	0	1	0	False	False	False	True	9.610439999999997e-07	1.4706963799999966e-05	5.059503899999998e-06
CYP2W1	0	1	1	False	False	False	True	6.290226999999999e-07	2.3954524400000066e-05	1.2429533200000007e-05
TNIK	0	1	1	False	False	False	True	3.4077119000000012e-06	4.2561388e-05	1.5254767299999991e-05
EGR4	0	1	0	False	False	False	True	3.941664999999999e-07	1.4324127699999997e-05	6.590994500000001e-06
KLHL1	0	1	0	False	False	False	True	1.1123368000000004e-06	1.9250900499999895e-05	7.5800337999999924e-06
AGL	2	3	0	False	False	False	True	3.083186899999999e-06	3.8131411700000024e-05	1.2510730100000028e-05
ENSG00000290318	1	2	0	False	False	False	True	1.0777030000000001e-07	4.753149599999999e-06	1.8817771000000003e-06
MSTN	0	0	0	False	False	False	True	5.851249e-07	9.799389700000008e-06	3.774750800000003e-06
ALX1	0	0	0	False	False	False	True	6.528600000000002e-07	9.36920139999999e-06	3.6165075999999962e-06
HTR1E	0	0	0	False	False	False	True	3.819461e-07	1.1847396200000007e-05	5.127412999999999e-06
SLC25A15	1	2	0	False	False	False	True	4.999457e-07	9.023581399999996e-06	4.094891200000001e-06
CCDC27	2	0	0	False	False	False	True	1.2828882999999995e-06	1.9865930200000086e-05	1.0202483799999989e-05
DOCK4	0	6	1	False	False	False	True	3.920305400000001e-06	5.84168993000001e-05	2.2041769900000023e-05
FANCI	1	1	0	False	False	False	True	1.9238899000000005e-06	3.1234746900000025e-05	1.2595091799999996e-05
OTUD3	0	1	0	False	False	False	True	7.352576000000001e-07	1.1592846100000033e-05	4.601137299999998e-06
TNNC1	0	0	0	False	False	False	True	8.84747e-08	5.344728700000005e-06	3.0655101000000008e-06
FAM90A26	0	0	0	False	False	False	True			
DNAAF3	0	0	1	False	False	False	True	7.207230000000003e-07	1.5695636499999996e-05	7.463111400000006e-06
RPS8	0	1	0	False	False	False	True	4.839618999999998e-07	6.656886999999994e-06	2.7343902999999975e-06
DNAAF5	1	1	0	False	False	False	True	1.1906353000000002e-06	3.0757769199999984e-05	1.7007210299999998e-05
SPRY1	0	0	0	False	False	False	True	3.303154000000002e-07	8.792470599999995e-06	3.2525071999999996e-06
ENSG00000262302	0	0	0	False	False	False	True	1.514033e-07	2.3832525000000006e-06	1.0902913e-06
SMIM1	0	0	0	False	False	False	True	8.160260000000001e-08	2.887431600000002e-06	1.450676600000001e-06
OR10T2	0	0	0	False	False	False	True	2.8606069999999995e-07	7.850605000000011e-06	2.866918499999997e-06
DNTTIP1	0	0	0	False	False	False	True	6.961171000000002e-07	1.1064995199999993e-05	3.7309133999999975e-06
HTR1F	0	1	0	False	False	False	True	6.483142999999998e-07	9.050277100000024e-06	3.225534599999998e-06
HMGN3	0	0	0	False	False	False	True	9.84138e-08	3.3674507999999985e-06	1.2295952999999997e-06
TLN2	4	3	0	False	False	False	True	3.5128968999999988e-06	8.480911399999934e-05	4.152395680000011e-05
IRF1	0	0	0	False	False	False	True	6.509533e-07	8.955888400000033e-06	3.5033335999999957e-06
HSBP1L1	0	0	0	False	False	False	True	6.333329999999999e-08	2.142187599999999e-06	8.230571000000002e-07
OGDH	1	3	0	False	False	False	True	1.3176365000000012e-06	3.671691460000006e-05	1.6363496199999996e-05
PPIF	0	1	0	False	False	False	True	1.2060700000000004e-07	6.475607800000008e-06	3.7017448999999995e-06
STX16	1	0	0	False	False	False	True	5.795639999999999e-07	1.0835268899999996e-05	4.211579899999996e-06
KIAA0040	0	0	0	False	False	False	True	1.0664189999999998e-07	1.8599405000000003e-06	7.627119e-07
PI16	0	0	0	False	False	False	True	3.793397000000003e-07	1.3244214100000014e-05	6.6026819999999935e-06
PGLS	0	1	0	False	False	False	True	2.9602209999999997e-07	8.360315299999996e-06	4.513391700000001e-06
TTC9C	0	1	0	False	False	False	True	4.435187999999998e-07	5.213649099999999e-06	2.0386775000000015e-06
WNK1	2	4	0	False	False	False	True	4.160825200000002e-06	6.245029729999997e-05	2.5031306399999968e-05
SDE2	0	1	0	False	False	False	True	7.085726999999999e-07	1.276065920000002e-05	5.075845599999998e-06
FAM177A1	0	1	0	False	False	False	True	2.4154760000000007e-07	5.9236325e-06	2.3012120999999987e-06
PMM2	0	0	0	False	False	False	True	4.687524999999999e-07	7.110457400000001e-06	3.2308986999999956e-06
HSPA13	1	2	1	False	False	False	True	5.499603000000003e-07	1.239843340000001e-05	4.722739899999991e-06
VDR	0	3	0	False	False	False	True	5.871914000000002e-07	1.5131153799999986e-05	5.7771914e-06
RAC3	0	0	0	False	False	False	True	1.7619370000000005e-07	7.122968999999999e-06	3.4499424999999977e-06
ATP5MG	0	0	0	False	False	False	True	1.8419360000000005e-07	2.9476543e-06	1.2910797000000007e-06
C5orf63	0	0	1	False	False	False	True	2.3819120000000003e-07	2.329567999999999e-06	8.901404999999999e-07
C15orf40	0	0	0	False	False	False	True	8.819739999999999e-08	4.215608599999999e-06	1.4437209999999996e-06
AQP10	0	0	0	False	False	False	True	2.348907e-07	8.775557500000013e-06	3.633085400000004e-06
CTDSPL	0	1	0	False	False	False	True	2.1741730000000008e-07	9.354026799999981e-06	3.772944800000003e-06
HES7	0	0	0	False	False	False	True	1.8321630000000002e-07	7.0934818000000025e-06	3.3893671999999984e-06
STAM2	0	2	0	False	False	False	True	5.729734e-07	1.250164269999999e-05	4.678761400000001e-06
RRP36	0	0	0	False	False	False	True	9.040362999999996e-07	7.679152000000008e-06	2.6643032000000015e-06
LCMT1	0	0	0	False	False	False	True	6.375035999999998e-07	9.422800399999999e-06	3.637254999999998e-06
BLTP1	0	13	0	False	False	False	True	8.829746300000004e-06	0.00013088357939999932	4.3773443399999865e-05
BRD9	1	0	0	False	False	False	True	6.182246000000004e-07	1.8727306799999975e-05	9.933591000000003e-06
BABAM1	0	1	0	False	False	False	True	2.4558379999999997e-07	1.0786288799999973e-05	4.849862199999994e-06
TMEM135	0	0	0	False	False	False	True	6.298833999999998e-07	1.1900475399999985e-05	4.341558599999996e-06
PMPCA	0	3	0	False	False	False	True	8.660703e-07	1.8479184599999993e-05	9.582205800000001e-06
USP17L29	0	0	0	False	False	False	True			
SPZ1	1	0	0	False	False	False	True	5.565768e-07	9.631582999999988e-06	3.7338880999999996e-06
AIG1	0	2	0	False	False	False	True	4.0635589999999994e-07	6.325648700000008e-06	2.7580461000000026e-06
FBXO22	1	2	0	False	False	False	True	4.929224e-07	1.1343935099999979e-05	4.297972299999994e-06
KCNB1	0	1	1	False	True	True	False	1.2278803000000007e-06	2.6944748500000023e-05	1.0837839900000011e-05
TRIM7	0	1	0	False	False	False	True	5.894671e-07	1.647110539999997e-05	7.727757600000005e-06
LCE3C	0	0	0	False	False	False	True	1.6527100000000002e-08	3.590582e-07	1.3587289999999994e-07
TOGARAM1	2	4	0	False	False	False	True	2.742453700000003e-06	4.339599959999984e-05	1.5789043199999995e-05
LIN28A	1	0	0	False	False	False	True	3.0099720000000007e-07	6.354362899999989e-06	2.472951099999999e-06
PERP	0	0	0	False	False	False	True	2.854025000000001e-07	5.276463600000006e-06	2.6980561000000005e-06
VWA1	2	0	0	False	False	False	True	5.754058999999998e-07	1.62606383e-05	8.296500500000006e-06
TMEM229B	0	0	0	False	False	False	True	2.2758760000000002e-07	4.634432799999998e-06	2.2359183e-06
PTPN7	0	1	0	False	False	False	True	8.990531999999998e-07	1.3276400600000005e-05	5.050212000000005e-06
AARSD1	0	0	0	False	False	False	True	4.2771359999999994e-07	1.197283689999999e-05	4.493940699999999e-06
KRTAP19-7	0	0	0	False	False	False	True	9.860139999999999e-08	2.1168995e-06	1.0422934999999999e-06
PAFAH1B3	1	0	0	False	False	False	True	4.507722999999999e-07	7.859863200000004e-06	2.9886905e-06
TEKT4	0	0	0	False	False	False	True	7.807607999999998e-07	1.8209449999999965e-05	8.090127800000002e-06
CCL15	0	0	0	False	False	False	True	8.322e-10	2.5485400000000004e-07	1.4996320000000002e-07
KCNMA1	3	1	0	False	False	True	False	1.5504186999999994e-06	3.9916982200000066e-05	1.789386669999999e-05
NECAB2	1	0	0	False	False	False	True	4.6039870000000007e-07	1.2669258600000012e-05	5.8843437000000045e-06
HEPN1	0	0	0	False	False	False	True	1.257553e-07	2.2513546000000002e-06	8.334147e-07
OR14J1	1	2	0	False	False	False	True			
PPP1R9B	0	2	0	False	False	False	True	9.488683099999996e-07	2.7522546099999987e-05	1.3196516800000013e-05
TACC2	7	9	0	False	False	False	True	3.2089197999999968e-06	8.646778969999967e-05	4.268266070000003e-05
C1orf174	0	0	0	False	False	False	True	4.437466000000001e-07	8.013973999999987e-06	3.6680349999999972e-06
SRSF9	0	0	0	False	False	False	True	6.110106999999999e-07	7.78469760000001e-06	2.4919636999999984e-06
C5AR2	0	1	0	False	False	False	True	3.8855989999999993e-07	1.407738499999996e-05	7.033625100000006e-06
TBC1D10A	0	1	0	False	False	False	True	8.185854999999996e-07	1.8811395600000024e-05	7.785088300000001e-06
TMEM131	1	3	0	False	False	False	True	2.824003800000001e-06	5.107277989999997e-05	2.183967120000002e-05
CENPU	0	1	0	False	False	False	True	6.14375e-07	1.0406611999999994e-05	4.0412543e-06
RNF207	0	1	0	False	False	False	True	9.592929999999997e-07	2.0928334400000027e-05	1.0536925399999997e-05
LRRC58	0	1	0	False	False	False	True	6.032563000000003e-07	1.0300885599999992e-05	4.267414500000001e-06
SAMD5	0	0	0	False	False	False	True	1.9556550000000006e-07	5.499477599999998e-06	2.5432047999999993e-06
CCDC182	0	0	0	False	False	False	True	1.8080360000000001e-07	4.970085199999999e-06	2.0574375999999996e-06
TRIM64	0	0	0	False	False	False	True			
CPSF4L	0	0	0	False	False	False	True	4.1187279999999993e-07	5.0763556e-06	1.9652125e-06
TFF1	0	0	0	False	False	False	True	7.185379999999999e-08	3.023191500000003e-06	1.5820766999999998e-06
PCMTD2	0	2	0	False	False	False	True			
MAPK14	0	0	0	False	False	False	True	4.6075230000000024e-07	9.769358399999995e-06	4.0949011000000006e-06
PRUNE1	0	0	0	False	False	False	True	6.820389000000002e-07	1.1557868599999999e-05	4.777220600000003e-06
CD7	0	0	0	False	False	False	True	2.410740999999999e-07	9.672295399999983e-06	5.497231400000002e-06
BPIFC	1	0	0	False	False	False	True	4.787953e-07	1.329223399999998e-05	6.211123600000002e-06
ATG7	0	1	0	False	False	False	True	7.78493e-07	2.01635277e-05	7.757881299999995e-06
C17orf80	0	0	0	False	False	False	True	1.0332793000000004e-06	1.57833164e-05	5.993668500000003e-06
HS3ST1	1	0	0	False	False	False	True	3.599879e-07	8.946566500000003e-06	4.593313999999999e-06
NUDT16	0	0	0	False	False	False	True	2.3508830000000002e-07	5.927868600000001e-06	2.6084960999999965e-06
TDRD9	1	1	0	False	False	False	True	2.2022518000000014e-06	3.907718769999991e-05	1.6348647400000006e-05
OR4A47	0	0	0	False	False	False	True	2.4240189999999996e-07	7.013324299999999e-06	2.9480065e-06
IQCE	0	0	0	False	False	False	True	9.922685999999998e-07	2.4373348899999988e-05	1.2150903899999998e-05
H3C12	1	0	0	True	False	False	False	1.4047959999999998e-07	4.262145899999999e-06	1.6727718000000003e-06
TINAG	0	1	0	False	False	False	True	1.2421892999999999e-06	1.3425428699999966e-05	4.847211800000003e-06
LRFN4	1	0	0	False	False	False	True	6.719662e-07	2.6423504500000025e-05	1.3192461100000001e-05
ILF2	1	1	0	False	False	False	True	6.471369999999999e-07	9.949669499999989e-06	3.5515055999999998e-06
RNF133	0	1	0	False	False	False	True	7.253311999999999e-07	1.0024798100000006e-05	3.3456469000000014e-06
DIO3	0	0	0	False	False	False	True			
ENSG00000289760	0	0	0	False	False	False	True	2.2959e-08	8.319362999999999e-07	4.443790999999999e-07
CTAGE15	0	0	0	False	False	False	True	9.8423e-09	1.264978e-07	4.0594e-08
TERF1	0	0	0	False	False	False	True	6.971385999999995e-07	1.0284984900000034e-05	4.070483700000001e-06
FAM24A	0	0	0	False	False	False	True	5.8810999999999996e-08	2.9449912999999987e-06	1.3978932999999992e-06
MYCBP2	0	15	1	False	False	False	True	8.491237900000024e-06	0.00012131359070000042	4.406246320000007e-05
CDC25A	0	0	0	False	False	False	True	7.269744999999997e-07	1.4762768499999982e-05	5.462165000000002e-06
SAP30	0	1	0	False	False	False	True	2.4948069999999993e-07	5.729097799999998e-06	2.5035307000000015e-06
CHAT	2	2	1	False	False	False	True	1.1616830000000004e-06	2.5783948300000056e-05	1.1941419099999986e-05
RHCE	0	1	0	False	False	False	True	3.0465980000000015e-07	7.5131558999999865e-06	3.869467199999999e-06
CD160	0	1	0	False	False	False	True	3.1871310000000005e-07	4.276232199999996e-06	1.799314500000002e-06
SLC24A4	1	1	0	False	False	False	True	1.0898391999999998e-06	2.0899786699999996e-05	1.10242248e-05
DUOXA2	0	0	0	False	False	False	True	3.613614000000001e-07	9.228050600000019e-06	4.497185899999993e-06
ZNF285	0	2	0	False	False	False	True	7.677006000000007e-07	1.5208340800000009e-05	5.882767699999994e-06
RGCC	0	0	0	False	False	False	True	9.709510000000002e-08	3.4646495000000024e-06	1.5613306999999991e-06
TAP2	0	1	1	False	False	False	True			
OSBPL3	1	0	0	False	False	False	True	1.5087656999999995e-06	2.545771240000001e-05	1.1341880000000025e-05
CFAP221	0	2	0	False	False	False	True	1.4383075999999997e-06	2.299845709999995e-05	9.244384500000002e-06
CCR9	1	1	0	False	False	False	True	3.4878810000000014e-07	1.0345007500000006e-05	4.495469000000004e-06
ENSG00000258864	0	0	0	False	False	False	True			
FAM168B	0	0	0	False	False	False	True	3.1117589999999996e-07	6.7860052999999975e-06	3.3298626e-06
ZNF705G	0	4	0	False	False	False	True	2.5446269999999996e-07	7.189007899999997e-06	2.6451637999999967e-06
OR5T1	1	0	0	False	False	False	True			
ACOT1	0	0	0	False	False	False	True	1.167681e-07	4.763265999999998e-06	2.254366299999998e-06
GABRB2	0	2	0	False	True	False	False	7.650521999999995e-07	1.5931439699999982e-05	5.937868199999998e-06
CTSE	1	0	0	False	False	False	True	4.7430300000000014e-07	1.1506303700000018e-05	5.701491299999997e-06
PPIAL4E	0	0	0	False	False	False	True			
SRD5A2	0	0	0	False	False	False	True	4.557842000000001e-07	7.130752699999998e-06	2.7850257999999975e-06
CNNM2	0	2	0	False	False	False	True	1.0161326999999997e-06	2.690532919999994e-05	1.249889300000001e-05
RASAL1	1	0	0	False	False	False	True	1.3836526e-06	2.9859962499999962e-05	1.2078745199999996e-05
VKORC1	0	0	0	False	False	False	True	1.9547560000000003e-07	4.7589751000000055e-06	2.1204945999999998e-06
GALNS	0	1	0	False	False	False	True	6.828554999999999e-07	1.889024099999999e-05	1.0387449599999999e-05
SLC39A11	1	2	0	False	False	False	True	4.156772999999998e-07	9.799049899999967e-06	5.173094500000003e-06
DTNA	0	1	2	False	False	False	True	1.2829016000000005e-06	2.359101269999992e-05	9.260399899999997e-06
TMEM200B	0	0	0	False	False	False	True	3.078966999999999e-07	9.448215800000003e-06	4.259684599999997e-06
ATG3	0	0	0	False	False	False	True	4.71057e-07	7.7720247e-06	2.959548100000002e-06
POTED	0	0	0	False	False	False	True			
ANK2	5	15	1	False	False	True	False	6.391004499999996e-06	0.00011565593130000028	4.705594510000001e-05
RGS9BP	0	0	0	False	False	False	True	2.2710639999999996e-07	7.163638300000005e-06	3.8062142000000025e-06
TCF25	0	0	0	False	False	False	True	7.798773000000003e-07	2.531258889999998e-05	1.1435461400000004e-05
DNAH11	1	6	1	False	False	False	True	8.15190409999999e-06	0.00012193814540000006	4.892661219999994e-05
CHAF1A	0	0	0	False	False	False	True	1.0524421999999992e-06	3.347955189999997e-05	1.6010714900000032e-05
